-2,-1,2,1.378535,6.431600
1,2,2,1.378535,6.431600
-1,2,2,1.378535,6.431600
1,-2,2,1.378535,6.431600
-1,-2,2,1.378535,6.431600
2,1,-2,1.378535,6.431600
-2,1,-2,1.378535,6.431600
2,-1,-2,1.378535,6.431600
-2,-1,-2,1.378535,6.431600
1,2,-2,1.378535,6.431600
-1,2,-2,1.378535,6.431600
1,-2,-2,1.378535,6.431600
-1,-2,-2,1.378535,6.431600
0,0,4,1.305425,50.989000
0,0,-4,1.305425,50.989000
2,2,0,1.283293,56.432000
-2,2,0,1.283293,56.432000
2,-2,0,1.283293,56.432000
-2,-2,0,1.283293,56.432000
1,0,4,1.228395,9.423850
-1,0,4,1.228395,9.423850
0,1,4,1.228395,9.423850
0,-1,4,1.228395,9.423850
1,0,-4,1.228395,9.423850
-1,0,-4,1.228395,9.423850
0,1,-4,1.228395,9.423850
0,-1,-4,1.228395,9.423850
2,1,3,1.187121,42.848700
-2,1,3,1.187121,42.848700
2,-1,3,1.187121,42.848700
-2,-1,3,1.187121,42.848700
1,2,3,1.187121,42.848700
-1,2,3,1.187121,42.848700
1,-2,3,1.187121,42.848700
-1,-2,3,1.187121,42.848700
2,1,-3,1.187121,42.848700
-2,1,-3,1.187121,42.848700
2,-1,-3,1.187121,42.848700
-2,-1,-3,1.187121,42.848700
1,2,-3,1.187121,42.848700
-1,2,-3,1.187121,42.848700
1,-2,-3,1.187121,42.848700
-1,-2,-3,1.187121,42.848700
3,0,1,1.178673,42.626100
-3,0,1,1.178673,42.626100
0,3,1,1.178673,42.626100
0,-3,1,1.178673,42.626100
3,0,-1,1.178673,42.626100
-3,0,-1,1.178673,42.626100
0,3,-1,1.178673,42.626100
0,-3,-1,1.178673,42.626100
1,1,4,1.163567,37.787900
-1,1,4,1.163567,37.787900
1,-1,4,1.163567,37.787900
-1,-1,4,1.163567,37.787900
1,1,-4,1.163567,37.787900
-1,1,-4,1.163567,37.787900
1,-1,-4,1.163567,37.787900
-1,-1,-4,1.163567,37.787900
2,2,2,1.151691,33.715300
-2,2,2,1.151691,33.715300
2,-2,2,1.151691,33.715300
-2,-2,2,1.151691,33.715300
2,2,-2,1.151691,33.715300
-2,2,-2,1.151691,33.715300
2,-2,-2,1.151691,33.715300
-2,-2,-2,1.151691,33.715300
3,1,0,1.147812,32.247400
-3,1,0,1.147812,32.247400
3,-1,0,1.147812,32.247400
-3,-1,0,1.147812,32.247400
1,3,0,1.147812,32.247400
-1,3,0,1.147812,32.247400
1,-3,0,1.147812,32.247400
-1,-3,0,1.147812,32.247400
3,0,2,1.097756,4.728810
-3,0,2,1.097756,4.728810
0,3,2,1.097756,4.728810
0,-3,2,1.097756,4.728810
3,0,-2,1.097756,4.728810
-3,0,-2,1.097756,4.728810
0,3,-2,1.097756,4.728810
0,-3,-2,1.097756,4.728810
2,0,4,1.059748,43.190600
-2,0,4,1.059748,43.190600
0,2,4,1.059748,43.190600
0,-2,4,1.059748,43.190600
2,0,-4,1.059748,43.190600
-2,0,-4,1.059748,43.190600
0,2,-4,1.059748,43.190600
0,-2,-4,1.059748,43.190600
3,1,2,1.050752,46.243900
-3,1,2,1.050752,46.243900
3,-1,2,1.050752,46.243900
-3,-1,2,1.050752,46.243900
1,3,2,1.050752,46.243900
-1,3,2,1.050752,46.243900
1,-3,2,1.050752,46.243900
-1,-3,2,1.050752,46.243900
3,1,-2,1.050752,46.243900
-3,1,-2,1.050752,46.243900
3,-1,-2,1.050752,46.243900
-3,-1,-2,1.050752,46.243900
1,3,-2,1.050752,46.243900
-1,3,-2,1.050752,46.243900
1,-3,-2,1.050752,46.243900
-1,-3,-2,1.050752,46.243900
2,1,4,1.017276,7.247060
-2,1,4,1.017276,7.247060
2,-1,4,1.017276,7.247060
-2,-1,4,1.017276,7.247060
1,2,4,1.017276,7.247060
-1,2,4,1.017276,7.247060
1,-2,4,1.017276,7.247060
-1,-2,4,1.017276,7.247060
2,1,-4,1.017276,7.247060
-2,1,-4,1.017276,7.247060
2,-1,-4,1.017276,7.247060
-2,-1,-4,1.017276,7.247060
1,2,-4,1.017276,7.247060
-1,2,-4,1.017276,7.247060
1,-2,-4,1.017276,7.247060
-1,-2,-4,1.017276,7.247060
1,0,5,1.003624,37.575900
-1,0,5,1.003624,37.575900
0,1,5,1.003624,37.575900
0,-1,5,1.003624,37.575900
1,0,-5,1.003624,37.575900
-1,0,-5,1.003624,37.575900
0,1,-5,1.003624,37.575900
0,-1,-5,1.003624,37.575900
3,0,3,0.993462,37.252900
-3,0,3,0.993462,37.252900
0,3,3,0.993462,37.252900
0,-3,3,0.993462,37.252900
3,0,-3,0.993462,37.252900
-3,0,-3,0.993462,37.252900
0,3,-3,0.993462,37.252900
0,-3,-3,0.993462,37.252900
3,2,1,0.988495,37.093700
-3,2,1,0.988495,37.093700
3,-2,1,0.988495,37.093700
-3,-2,1,0.988495,37.093700
2,3,1,0.988495,37.093700
-2,3,1,0.988495,37.093700
2,-3,1,0.988495,37.093700
-2,-3,1,0.988495,37.093700
3,2,-1,0.988495,37.093700
-3,2,-1,0.988495,37.093700
3,-2,-1,0.988495,37.093700
-3,-2,-1,0.988495,37.093700
2,3,-1,0.988495,37.093700
-2,3,-1,0.988495,37.093700
2,-3,-1,0.988495,37.093700
-2,-3,-1,0.988495,37.093700
3,2,2,0.939292,3.796280
-3,2,2,0.939292,3.796280
3,-2,2,0.939292,3.796280
-3,-2,2,0.939292,3.796280
2,3,2,0.939292,3.796280
-2,3,2,0.939292,3.796280
2,-3,2,0.939292,3.796280
-2,-3,2,0.939292,3.796280
3,2,-2,0.939292,3.796280
-3,2,-2,0.939292,3.796280
3,-2,-2,0.939292,3.796280
-3,-2,-2,0.939292,3.796280
2,3,-2,0.939292,3.796280
-2,3,-2,0.939292,3.796280
2,-3,-2,0.939292,3.796280
-2,-3,-2,0.939292,3.796280
2,2,4,0.915150,37.789100
-2,2,4,0.915150,37.789100
2,-2,4,0.915150,37.789100
-2,-2,4,0.915150,37.789100
2,2,-4,0.915150,37.789100
-2,2,-4,0.915150,37.789100
2,-2,-4,0.915150,37.789100
-2,-2,-4,0.915150,37.789100
4,0,0,0.907425,41.225800
-4,0,0,0.907425,41.225800
0,4,0,0.907425,41.225800
0,-4,0,0.907425,41.225800
3,0,4,0.887379,5.979890
-3,0,4,0.887379,5.979890
0,3,4,0.887379,5.979890
0,-3,4,0.887379,5.979890
3,0,-4,0.887379,5.979890
-3,0,-4,0.887379,5.979890
0,3,-4,0.887379,5.979890
0,-3,-4,0.887379,5.979890
2,1,5,0.878274,33.291600
-2,1,5,0.878274,33.291600
2,-1,5,0.878274,33.291600
-2,-1,5,0.878274,33.291600
1,2,5,0.878274,33.291600
-1,2,5,0.878274,33.291600
1,-2,5,0.878274,33.291600
-1,-2,5,0.878274,33.291600
2,1,-5,0.878274,33.291600
-2,1,-5,0.878274,33.291600
2,-1,-5,0.878274,33.291600
-2,-1,-5,0.878274,33.291600
1,2,-5,0.878274,33.291600
-1,2,-5,0.878274,33.291600
1,-2,-5,0.878274,33.291600
-1,-2,-5,0.878274,33.291600
3,2,3,0.871439,33.036700
-3,2,3,0.871439,33.036700
3,-2,3,0.871439,33.036700
-3,-2,3,0.871439,33.036700
2,3,3,0.871439,33.036700
-2,3,3,0.871439,33.036700
2,-3,3,0.871439,33.036700
-2,-3,3,0.871439,33.036700
3,2,-3,0.871439,33.036700
-3,2,-3,0.871439,33.036700
3,-2,-3,0.871439,33.036700
-3,-2,-3,0.871439,33.036700
2,3,-3,0.871439,33.036700
-2,3,-3,0.871439,33.036700
2,-3,-3,0.871439,33.036700
-2,-3,-3,0.871439,33.036700
0,0,6,0.870283,33.488900
0,0,-6,0.870283,33.488900
4,1,1,0.868081,32.910500
-4,1,1,0.868081,32.910500
4,-1,1,0.868081,32.910500
-4,-1,1,0.868081,32.910500
1,4,1,0.868081,32.910500
-1,4,1,0.868081,32.910500
1,-4,1,0.868081,32.910500
-1,-4,1,0.868081,32.910500
4,1,-1,0.868081,32.910500
-4,1,-1,0.868081,32.910500
4,-1,-1,0.868081,32.910500
-4,-1,-1,0.868081,32.910500
1,4,-1,0.868081,32.910500
-1,4,-1,0.868081,32.910500
1,-4,-1,0.868081,32.910500
-1,-4,-1,0.868081,32.910500
3,1,4,0.861993,29.777800
-3,1,4,0.861993,29.777800
3,-1,4,0.861993,29.777800
-3,-1,4,0.861993,29.777800
1,3,4,0.861993,29.777800
-1,3,4,0.861993,29.777800
1,-3,4,0.861993,29.777800
-1,-3,4,0.861993,29.777800
3,1,-4,0.861993,29.777800
-3,1,-4,0.861993,29.777800
3,-1,-4,0.861993,29.777800
-3,-1,-4,0.861993,29.777800
1,3,-4,0.861993,29.777800
-1,3,-4,0.861993,29.777800
1,-3,-4,0.861993,29.777800
-1,-3,-4,0.861993,29.777800
4,0,2,0.857131,27.103900
-4,0,2,0.857131,27.103900
0,4,2,0.857131,27.103900
0,-4,2,0.857131,27.103900
4,0,-2,0.857131,27.103900
-4,0,-2,0.857131,27.103900
0,4,-2,0.857131,27.103900
0,-4,-2,0.857131,27.103900
3,3,0,0.855528,26.132600
-3,3,0,0.855528,26.132600
3,-3,0,0.855528,26.132600
-3,-3,0,0.855528,26.132600
1,0,6,0.846297,6.268030
-1,0,6,0.846297,6.268030
0,1,6,0.846297,6.268030
0,-1,6,0.846297,6.268030
1,0,-6,0.846297,6.268030
-1,0,-6,0.846297,6.268030
0,1,-6,0.846297,6.268030
0,-1,-6,0.846297,6.268030
4,1,2,0.834188,3.216340
-4,1,2,0.834188,3.216340
4,-1,2,0.834188,3.216340
-4,-1,2,0.834188,3.216340
1,4,2,0.834188,3.216340
-1,4,2,0.834188,3.216340
1,-4,2,0.834188,3.216340
-1,-4,2,0.834188,3.216340
4,1,-2,0.834188,3.216340
-4,1,-2,0.834188,3.216340
4,-1,-2,0.834188,3.216340
-4,-1,-2,0.834188,3.216340
1,4,-2,0.834188,3.216340
-1,4,-2,0.834188,3.216340
1,-4,-2,0.834188,3.216340
-1,-4,-2,0.834188,3.216340
1,1,6,0.824191,30.743000
-1,1,6,0.824191,30.743000
1,-1,6,0.824191,30.743000
-1,-1,6,0.824191,30.743000
1,1,-6,0.824191,30.743000
-1,1,-6,0.824191,30.743000
1,-1,-6,0.824191,30.743000
-1,-1,-6,0.824191,30.743000
3,3,2,0.812993,35.771700
-3,3,2,0.812993,35.771700
3,-3,2,0.812993,35.771700
-3,-3,2,0.812993,35.771700
3,3,-2,0.812993,35.771700
-3,3,-2,0.812993,35.771700
3,-3,-2,0.812993,35.771700
-3,-3,-2,0.812993,35.771700
4,2,0,0.811626,36.569200
-4,2,0,0.811626,36.569200
4,-2,0,0.811626,36.569200
-4,-2,0,0.811626,36.569200
2,4,0,0.811626,36.569200
-2,4,0,0.811626,36.569200
2,-4,0,0.811626,36.569200
-2,-4,0,0.811626,36.569200
3,2,4,0.797187,5.153230
-3,2,4,0.797187,5.153230
3,-2,4,0.797187,5.153230
-3,-2,4,0.797187,5.153230
2,3,4,0.797187,5.153230
-2,3,4,0.797187,5.153230
2,-3,4,0.797187,5.153230
-2,-3,4,0.797187,5.153230
3,2,-4,0.797187,5.153230
-3,2,-4,0.797187,5.153230
3,-2,-4,0.797187,5.153230
-3,-2,-4,0.797187,5.153230
2,3,-4,0.797187,5.153230
-2,3,-4,0.797187,5.153230
2,-3,-4,0.797187,5.153230
-2,-3,-4,0.797187,5.153230
3,0,5,0.790566,29.812600
-3,0,5,0.790566,29.812600
0,3,5,0.790566,29.812600
0,-3,5,0.790566,29.812600
3,0,-5,0.790566,29.812600
-3,0,-5,0.790566,29.812600
0,3,-5,0.790566,29.812600
0,-3,-5,0.790566,29.812600
4,1,3,0.785570,29.599700
-4,1,3,0.785570,29.599700
4,-1,3,0.785570,29.599700
-4,-1,3,0.785570,29.599700
1,4,3,0.785570,29.599700
-1,4,3,0.785570,29.599700
1,-4,3,0.785570,29.599700
-1,-4,3,0.785570,29.599700
4,1,-3,0.785570,29.599700
-4,1,-3,0.785570,29.599700
4,-1,-3,0.785570,29.599700
-4,-1,-3,0.785570,29.599700
1,4,-3,0.785570,29.599700
-1,4,-3,0.785570,29.599700
1,-4,-3,0.785570,29.599700
-1,-4,-3,0.785570,29.599700
2,0,6,0.784723,29.992100
-2,0,6,0.784723,29.992100
0,2,6,0.784723,29.992100
0,-2,6,0.784723,29.992100
2,0,-6,0.784723,29.992100
-2,0,-6,0.784723,29.992100
0,2,-6,0.784723,29.992100
0,-2,-6,0.784723,29.992100
4,2,2,0.775040,24.463500
-4,2,2,0.775040,24.463500
4,-2,2,0.775040,24.463500
-4,-2,2,0.775040,24.463500
2,4,2,0.775040,24.463500
-2,4,2,0.775040,24.463500
2,-4,2,0.775040,24.463500
-2,-4,2,0.775040,24.463500
4,2,-2,0.775040,24.463500
-4,2,-2,0.775040,24.463500
4,-2,-2,0.775040,24.463500
-4,-2,-2,0.775040,24.463500
2,4,-2,0.775040,24.463500
-2,4,-2,0.775040,24.463500
2,-4,-2,0.775040,24.463500
-2,-4,-2,0.775040,24.463500
2,1,6,0.767003,5.471470
-2,1,6,0.767003,5.471470
2,-1,6,0.767003,5.471470
-2,-1,6,0.767003,5.471470
1,2,6,0.767003,5.471470
-1,2,6,0.767003,5.471470
1,-2,6,0.767003,5.471470
-1,-2,6,0.767003,5.471470
2,1,-6,0.767003,5.471470
-2,1,-6,0.767003,5.471470
2,-1,-6,0.767003,5.471470
-2,-1,-6,0.767003,5.471470
1,2,-6,0.767003,5.471470
-1,2,-6,0.767003,5.471470
1,-2,-6,0.767003,5.471470
-1,-2,-6,0.767003,5.471470
4,0,4,0.745096,30.181900
-4,0,4,0.745096,30.181900
0,4,4,0.745096,30.181900
0,-4,4,0.745096,30.181900
4,0,-4,0.745096,30.181900
-4,0,-4,0.745096,30.181900
0,4,-4,0.745096,30.181900
0,-4,-4,0.745096,30.181900
1,0,7,0.730686,27.142900
-1,0,7,0.730686,27.142900
0,1,7,0.730686,27.142900
0,-1,7,0.730686,27.142900
1,0,-7,0.730686,27.142900
-1,0,-7,0.730686,27.142900
0,1,-7,0.730686,27.142900
0,-1,-7,0.730686,27.142900
4,1,4,0.729877,4.563720
-4,1,4,0.729877,4.563720
4,-1,4,0.729877,4.563720
-4,-1,4,0.729877,4.563720
1,4,4,0.729877,4.563720
-1,4,4,0.729877,4.563720
1,-4,4,0.729877,4.563720
-1,-4,4,0.729877,4.563720
4,1,-4,0.729877,4.563720
-4,1,-4,0.729877,4.563720
4,-1,-4,0.729877,4.563720
-4,-1,-4,0.729877,4.563720
1,4,-4,0.729877,4.563720
-1,4,-4,0.729877,4.563720
1,-4,-4,0.729877,4.563720
-1,-4,-4,0.729877,4.563720
3,2,5,0.724785,26.865300
-3,2,5,0.724785,26.865300
3,-2,5,0.724785,26.865300
-3,-2,5,0.724785,26.865300
2,3,5,0.724785,26.865300
-2,3,5,0.724785,26.865300
2,-3,5,0.724785,26.865300
-2,-3,5,0.724785,26.865300
3,2,-5,0.724785,26.865300
-3,2,-5,0.724785,26.865300
3,-2,-5,0.724785,26.865300
-3,-2,-5,0.724785,26.865300
2,3,-5,0.724785,26.865300
-2,3,-5,0.724785,26.865300
2,-3,-5,0.724785,26.865300
-2,-3,-5,0.724785,26.865300
2,2,6,0.720275,27.031600
-2,2,6,0.720275,27.031600
2,-2,6,0.720275,27.031600
-2,-2,6,0.720275,27.031600
2,2,-6,0.720275,27.031600
-2,2,-6,0.720275,27.031600
2,-2,-6,0.720275,27.031600
-2,-2,-6,0.720275,27.031600
4,3,1,0.719025,26.591600
-4,3,1,0.719025,26.591600
4,-3,1,0.719025,26.591600
-4,-3,1,0.719025,26.591600
3,4,1,0.719025,26.591600
-3,4,1,0.719025,26.591600
3,-4,1,0.719025,26.591600
-3,-4,1,0.719025,26.591600
4,3,-1,0.719025,26.591600
-4,3,-1,0.719025,26.591600
4,-3,-1,0.719025,26.591600
-4,-3,-1,0.719025,26.591600
3,4,-1,0.719025,26.591600
-3,4,-1,0.719025,26.591600
3,-4,-1,0.719025,26.591600
-3,-4,-1,0.719025,26.591600
5,0,1,0.719025,26.591600
-5,0,1,0.719025,26.591600
0,5,1,0.719025,26.591600
0,-5,1,0.719025,26.591600
5,0,-1,0.719025,26.591600
-5,0,-1,0.719025,26.591600
0,5,-1,0.719025,26.591600
0,-5,-1,0.719025,26.591600
3,3,4,0.715553,24.188800
-3,3,4,0.715553,24.188800
3,-3,4,0.715553,24.188800
-3,-3,4,0.715553,24.188800
3,3,-4,0.715553,24.188800
-3,3,-4,0.715553,24.188800
3,-3,-4,0.715553,24.188800
-3,-3,-4,0.715553,24.188800
5,1,0,0.711843,21.377000
-5,1,0,0.711843,21.377000
5,-1,0,0.711843,21.377000
-5,-1,0,0.711843,21.377000
1,5,0,0.711843,21.377000
-1,5,0,0.711843,21.377000
1,-5,0,0.711843,21.377000
-1,-5,0,0.711843,21.377000
3,0,6,0.706499,4.885590
-3,0,6,0.706499,4.885590
0,3,6,0.706499,4.885590
0,-3,6,0.706499,4.885590
3,0,-6,0.706499,4.885590
-3,0,-6,0.706499,4.885590
0,3,-6,0.706499,4.885590
0,-3,-6,0.706499,4.885590
5,0,2,0.699408,2.522100
-5,0,2,0.699408,2.522100
0,5,2,0.699408,2.522100
0,-5,2,0.699408,2.522100
5,0,-2,0.699408,2.522100
-5,0,-2,0.699408,2.522100
0,5,-2,0.699408,2.522100
0,-5,-2,0.699408,2.522100
4,3,2,0.699408,2.522100
-4,3,2,0.699408,2.522100
4,-3,2,0.699408,2.522100
-4,-3,2,0.699408,2.522100
3,4,2,0.699408,2.522100
-3,4,2,0.699408,2.522100
3,-4,2,0.699408,2.522100
-3,-4,2,0.699408,2.522100
4,3,-2,0.699408,2.522100
-4,3,-2,0.699408,2.522100
4,-3,-2,0.699408,2.522100
-4,-3,-2,0.699408,2.522100
3,4,-2,0.699408,2.522100
-3,4,-2,0.699408,2.522100
3,-4,-2,0.699408,2.522100
-3,-4,-2,0.699408,2.522100
3,1,6,0.693484,24.986100
-3,1,6,0.693484,24.986100
3,-1,6,0.693484,24.986100
-3,-1,6,0.693484,24.986100
1,3,6,0.693484,24.986100
-1,3,6,0.693484,24.986100
1,-3,6,0.693484,24.986100
-1,-3,6,0.693484,24.986100
3,1,-6,0.693484,24.986100
-3,1,-6,0.693484,24.986100
3,-1,-6,0.693484,24.986100
-3,-1,-6,0.693484,24.986100
1,3,-6,0.693484,24.986100
-1,3,-6,0.693484,24.986100
1,-3,-6,0.693484,24.986100
-1,-3,-6,0.693484,24.986100
4,2,4,0.689267,27.262900
-4,2,4,0.689267,27.262900
4,-2,4,0.689267,27.262900
-4,-2,4,0.689267,27.262900
2,4,4,0.689267,27.262900
-2,4,4,0.689267,27.262900
2,-4,4,0.689267,27.262900
-2,-4,4,0.689267,27.262900
4,2,-4,0.689267,27.262900
-4,2,-4,0.689267,27.262900
4,-2,-4,0.689267,27.262900
-4,-2,-4,0.689267,27.262900
2,4,-4,0.689267,27.262900
-2,4,-4,0.689267,27.262900
2,-4,-4,0.689267,27.262900
-2,-4,-4,0.689267,27.262900
5,1,2,0.686774,28.980000
-5,1,2,0.686774,28.980000
5,-1,2,0.686774,28.980000
-5,-1,2,0.686774,28.980000
1,5,2,0.686774,28.980000
-1,5,2,0.686774,28.980000
1,-5,2,0.686774,28.980000
-1,-5,2,0.686774,28.980000
5,1,-2,0.686774,28.980000
-5,1,-2,0.686774,28.980000
5,-1,-2,0.686774,28.980000
-5,-1,-2,0.686774,28.980000
1,5,-2,0.686774,28.980000
-1,5,-2,0.686774,28.980000
1,-5,-2,0.686774,28.980000
-1,-5,-2,0.686774,28.980000
2,1,7,0.677812,24.556600
-2,1,7,0.677812,24.556600
2,-1,7,0.677812,24.556600
-2,-1,7,0.677812,24.556600
1,2,7,0.677812,24.556600
-1,2,7,0.677812,24.556600
1,-2,7,0.677812,24.556600
-1,-2,7,0.677812,24.556600
2,1,-7,0.677812,24.556600
-2,1,-7,0.677812,24.556600
2,-1,-7,0.677812,24.556600
-2,-1,-7,0.677812,24.556600
1,2,-7,0.677812,24.556600
-1,2,-7,0.677812,24.556600
1,-2,-7,0.677812,24.556600
-1,-2,-7,0.677812,24.556600
4,1,5,0.673094,24.314900
-4,1,5,0.673094,24.314900
4,-1,5,0.673094,24.314900
-4,-1,5,0.673094,24.314900
1,4,5,0.673094,24.314900
-1,4,5,0.673094,24.314900
1,-4,5,0.673094,24.314900
-1,-4,5,0.673094,24.314900
4,1,-5,0.673094,24.314900
-4,1,-5,0.673094,24.314900
4,-1,-5,0.673094,24.314900
-4,-1,-5,0.673094,24.314900
1,4,-5,0.673094,24.314900
-1,4,-5,0.673094,24.314900
1,-4,-5,0.673094,24.314900
-1,-4,-5,0.673094,24.314900
4,3,3,0.670002,24.155500
-4,3,3,0.670002,24.155500
4,-3,3,0.670002,24.155500
-4,-3,3,0.670002,24.155500
3,4,3,0.670002,24.155500
-3,4,3,0.670002,24.155500
3,-4,3,0.670002,24.155500
-3,-4,3,0.670002,24.155500
4,3,-3,0.670002,24.155500
-4,3,-3,0.670002,24.155500
4,-3,-3,0.670002,24.155500
-4,-3,-3,0.670002,24.155500
3,4,-3,0.670002,24.155500
-3,4,-3,0.670002,24.155500
3,-4,-3,0.670002,24.155500
-3,-4,-3,0.670002,24.155500
5,0,3,0.670002,24.155500
-5,0,3,0.670002,24.155500
0,5,3,0.670002,24.155500
0,-5,3,0.670002,24.155500
5,0,-3,0.670002,24.155500
-5,0,-3,0.670002,24.155500
0,5,-3,0.670002,24.155500
0,-5,-3,0.670002,24.155500
5,2,1,0.668472,24.076400
-5,2,1,0.668472,24.076400
5,-2,1,0.668472,24.076400
-5,-2,1,0.668472,24.076400
2,5,1,0.668472,24.076400
-2,5,1,0.668472,24.076400
2,-5,1,0.668472,24.076400
-2,-5,1,0.668472,24.076400
5,2,-1,0.668472,24.076400
-5,2,-1,0.668472,24.076400
5,-2,-1,0.668472,24.076400
-5,-2,-1,0.668472,24.076400
2,5,-1,0.668472,24.076400
-2,5,-1,0.668472,24.076400
2,-5,-1,0.668472,24.076400
-2,-5,-1,0.668472,24.076400
3,2,6,0.658371,4.426910
-3,2,6,0.658371,4.426910
3,-2,6,0.658371,4.426910
-3,-2,6,0.658371,4.426910
2,3,6,0.658371,4.426910
-2,3,6,0.658371,4.426910
2,-3,6,0.658371,4.426910
-2,-3,6,0.658371,4.426910
3,2,-6,0.658371,4.426910
-3,2,-6,0.658371,4.426910
3,-2,-6,0.658371,4.426910
-3,-2,-6,0.658371,4.426910
2,3,-6,0.658371,4.426910
-2,3,-6,0.658371,4.426910
2,-3,-6,0.658371,4.426910
-2,-3,-6,0.658371,4.426910
0,0,8,0.652713,20.725500
0,0,-8,0.652713,20.725500
5,2,2,0.652622,2.288840
-5,2,2,0.652622,2.288840
5,-2,2,0.652622,2.288840
-5,-2,2,0.652622,2.288840
2,5,2,0.652622,2.288840
-2,5,2,0.652622,2.288840
2,-5,2,0.652622,2.288840
-2,-5,2,0.652622,2.288840
5,2,-2,0.652622,2.288840
-5,2,-2,0.652622,2.288840
5,-2,-2,0.652622,2.288840
-5,-2,-2,0.652622,2.288840
2,5,-2,0.652622,2.288840
-2,5,-2,0.652622,2.288840
2,-5,-2,0.652622,2.288840
-2,-5,-2,0.652622,2.288840
1,0,8,0.642408,3.474980
-1,0,8,0.642408,3.474980
0,1,8,0.642408,3.474980
0,-1,8,0.642408,3.474980
1,0,-8,0.642408,3.474980
-1,0,-8,0.642408,3.474980
0,1,-8,0.642408,3.474980
0,-1,-8,0.642408,3.474980
4,4,0,0.641646,26.880100
-4,4,0,0.641646,26.880100
4,-4,0,0.641646,26.880100
-4,-4,0,0.641646,26.880100
3,0,7,0.634972,22.295500
-3,0,7,0.634972,22.295500
0,3,7,0.634972,22.295500
0,-3,7,0.634972,22.295500
3,0,-7,0.634972,22.295500
-3,0,-7,0.634972,22.295500
0,3,-7,0.634972,22.295500
0,-3,-7,0.634972,22.295500
4,3,4,0.634440,3.749830
-4,3,4,0.634440,3.749830
4,-3,4,0.634440,3.749830
-4,-3,4,0.634440,3.749830
3,4,4,0.634440,3.749830
-3,4,4,0.634440,3.749830
3,-4,4,0.634440,3.749830
-3,-4,4,0.634440,3.749830
4,3,-4,0.634440,3.749830
-4,3,-4,0.634440,3.749830
4,-3,-4,0.634440,3.749830
-4,-3,-4,0.634440,3.749830
3,4,-4,0.634440,3.749830
-3,4,-4,0.634440,3.749830
3,-4,-4,0.634440,3.749830
-3,-4,-4,0.634440,3.749830
5,0,4,0.634440,3.749830
-5,0,4,0.634440,3.749830
0,5,4,0.634440,3.749830
0,-5,4,0.634440,3.749830
5,0,-4,0.634440,3.749830
-5,0,-4,0.634440,3.749830
0,5,-4,0.634440,3.749830
0,-5,-4,0.634440,3.749830
1,1,8,0.632577,24.584700
-1,1,8,0.632577,24.584700
1,-1,8,0.632577,24.584700
-1,-1,8,0.632577,24.584700
1,1,-8,0.632577,24.584700
-1,1,-8,0.632577,24.584700
1,-1,-8,0.632577,24.584700
-1,-1,-8,0.632577,24.584700
5,2,3,0.628538,21.943200
-5,2,3,0.628538,21.943200
5,-2,3,0.628538,21.943200
-5,-2,3,0.628538,21.943200
2,5,3,0.628538,21.943200
-2,5,3,0.628538,21.943200
2,-5,3,0.628538,21.943200
